,code,venue,category,name,vLat,vLong
233,BK21,Uniss deli,Deli / Bodega,Seagate-Coney Island,40.576251257250995,-73.98766082931714
234,BK21,Subway at Stillwell Station,Sandwich Place,Seagate-Coney Island,40.57704472935803,-73.98161917636325
235,BK21,McDonald's,Fast Food Restaurant,Seagate-Coney Island,40.577185,-73.9817862
236,BK21,Kennedy Fried Chicken & Pizza,Fried Chicken Joint,Seagate-Coney Island,40.57874568083554,-73.98728142014077
237,BK21,Surf Neighborhood Gourmet Food,Deli / Bodega,Seagate-Coney Island,40.57421717828975,-73.99596435805205
238,BK21,Piece Of Cake,Bakery,Seagate-Coney Island,40.5765246262606,-73.9855482288526
239,BK21,Alsaydi Deli,Deli / Bodega,Seagate-Coney Island,40.572701,-73.995598
240,BK21,On The Run Pizza,Pizza Place,Seagate-Coney Island,40.57666991736231,-73.98455934038772
241,BK21,Alex Deli & Grocery,Taco Place,Seagate-Coney Island,40.577130245763456,-73.98405032576706
242,BK21,Famous's Rotisserie & Grill,New American Restaurant,Seagate-Coney Island,40.57681816531952,-73.98357534509887
243,BK21,Mi Candileja,Latin American Restaurant,Seagate-Coney Island,40.576756,-73.982946
244,BK21,Neptune Pizza,Pizza Place,Seagate-Coney Island,40.57737902196364,-73.99956826438863
245,BK21,Carousel Grill,Café,Seagate-Coney Island,40.572856,-73.983569
246,BK21,S&W Deli,Deli / Bodega,Seagate-Coney Island,40.57708449,-73.9821320772171
247,BK21,Clam Bar,Seafood Restaurant,Seagate-Coney Island,40.57542530363759,-73.98200719008385
248,BK21,Chowtime,Asian Restaurant,Seagate-Coney Island,40.577053,-73.98185
249,BK21,Burger King,Fast Food Restaurant,Seagate-Coney Island,40.58315042452364,-73.98658535793827
250,BK21,A&T Grocery,Deli / Bodega,Seagate-Coney Island,40.5769328468635,-73.98153657710093
251,BK21,Coney Shack,Taco Place,Seagate-Coney Island,40.574615,-73.981771
252,BK21,Keyfood,Gastropub,Seagate-Coney Island,40.576388538358295,-74.00141036230195
253,BK21,Gold Star Food,American Restaurant,Seagate-Coney Island,40.575368067019674,-74.00133494072615
254,BK21,Brooklyn Pit,BBQ Joint,Seagate-Coney Island,40.574877,-73.981052
255,BK21,Island Grocery,Deli / Bodega,Seagate-Coney Island,40.57540033693464,-73.98056665158647
256,BK21,Banner Smoked Fish,Food,Seagate-Coney Island,40.582401,-73.983597
257,BK21,Dunkin',Donut Shop,Seagate-Coney Island,40.58048217671372,-73.98010177430896
258,BK21,The Red Doors Bar and Grill,Restaurant,Seagate-Coney Island,40.57564211754635,-73.97990196709108
259,BK21,Ice Cart On The Coney Island Boardwalk,Food Truck,Seagate-Coney Island,40.575490707990916,-73.97885061753348
260,BK21,Deno's Snack Bar,Pizza Place,Seagate-Coney Island,40.573393,-73.979233
261,BK21,West 12th Grocery,Deli / Bodega,Seagate-Coney Island,40.57934345870011,-73.97908018819395
262,BK21,Leo's pizza,Pizza Place,Seagate-Coney Island,40.58224363107585,-73.98102004932969
263,BK21,McDonald's,Fast Food Restaurant,Seagate-Coney Island,40.57957445081341,-73.97507719695568
264,BK21,Grill House,American Restaurant,Seagate-Coney Island,40.57328324298059,-73.97875785827637
265,BK21,Luna Park Cafe,Café,Seagate-Coney Island,40.57559761897613,-73.97794246673584
266,BK21,Bagel Shop,Bagel Shop,Seagate-Coney Island,40.58701493435839,-73.99008360568854
267,BK21,One Stop Express Deli Grosery,Deli / Bodega,Seagate-Coney Island,40.5870333481294,-73.98976065994738
268,BK21,Empire Taco China,Chinese Restaurant,Seagate-Coney Island,40.5870716,-73.99023086666666
269,BK21,MV Food Corp,Deli / Bodega,Seagate-Coney Island,40.5778007562677,-73.97632532218057
270,BK21,Tommy's,Breakfast Spot,Seagate-Coney Island,40.588659507585646,-73.98825131174901
271,BK21,The New York Bite,Food Truck,Seagate-Coney Island,40.57428746068607,-73.97415583742655
272,BK21,Oceanview Bites,Restaurant,Seagate-Coney Island,40.573923,-73.973835
273,BK21,Seaside Cafe,Café,Seagate-Coney Island,40.574165,-73.97370541
274,BK21,Rocco's Bagels,Bagel Shop,Seagate-Coney Island,40.57464889793026,-73.97308830420383
275,BK21,Rocco's Famous Pizzeria,Pizza Place,Seagate-Coney Island,40.57970457610935,-73.9733003445639
276,BK21,Aliza's Pizza,Pizza Place,Seagate-Coney Island,40.58297146666666,-73.97467716666667
277,BK21,Eastern Chinese Restaurant,Chinese Restaurant,Seagate-Coney Island,40.57967659419273,-73.97264636667441
278,BK21,Kaifuem,Middle Eastern Restaurant,Seagate-Coney Island,40.576191,-73.968896
279,BK21,Russian Bread,Bakery,Seagate-Coney Island,40.576401,-73.968597
280,BK21,Mamma Mia Pizzeria,Pizza Place,Seagate-Coney Island,40.593632821833985,-73.99519536289426
281,BK23,Hana Sushi,Sushi Restaurant,West Brighton,40.57949324706843,-73.97408615611155
282,BK23,SUBWAY,Sandwich Place,West Brighton,40.57950181240813,-73.96780220570476
283,BK23,Surf City Pizzeria,Pizza Place,West Brighton,40.575589660666814,-73.97781149826675
284,BK23,Vis à Vis,Restaurant,West Brighton,40.57547078390959,-73.96910308656875
285,BK23,McDonald's,Fast Food Restaurant,West Brighton,40.57957445081341,-73.97507719695568
286,BK23,Domino's Pizza,Pizza Place,West Brighton,40.57890198538393,-73.98014187812805
287,BK23,Rocco's Famous Pizzeria,Pizza Place,West Brighton,40.57970457610935,-73.9733003445639
288,BK23,Eastern Chinese Restaurant,Chinese Restaurant,West Brighton,40.57967659419273,-73.97264636667441
289,BK23,MV Food Corp,Deli / Bodega,West Brighton,40.5778007562677,-73.97632532218057
290,BK23,Aliza's Pizza,Pizza Place,West Brighton,40.58297146666666,-73.97467716666667
291,BK23,W&F Deli Grocery,Deli / Bodega,West Brighton,40.58104010916174,-73.96867424019129
292,BK23,West 12th Grocery,Deli / Bodega,West Brighton,40.57934345870011,-73.97908018819395
293,BK23,Rocco's Bagels,Bagel Shop,West Brighton,40.57464889793026,-73.97308830420383
294,BK23,Kaifuem,Middle Eastern Restaurant,West Brighton,40.576191,-73.968896
295,BK23,Gambrinus & Co.,Restaurant,West Brighton,40.576051,-73.96901
296,BK23,Russian Bread,Bakery,West Brighton,40.576401,-73.968597
297,BK23,Neptune Bagels,Bagel Shop,West Brighton,40.58051523787232,-73.96740043332873
298,BK23,Oriental kitchen,Chinese Restaurant,West Brighton,40.57911531824506,-73.96707901482475
299,BK23,The New York Bite,Food Truck,West Brighton,40.57428746068607,-73.97415583742655
300,BK23,Seaside Cafe,Café,West Brighton,40.574165,-73.97370541
301,BK23,Neptune Deli & Grill,Deli / Bodega,West Brighton,40.58060324455975,-73.96718232797379
302,BK23,Oceanview Bites,Restaurant,West Brighton,40.573923,-73.973835
303,BK25,Cafe Venezia,Café,Homecrest,40.59801951743878,-73.96391832312746
304,BK25,Fuji Hana,Japanese Restaurant,Homecrest,40.59761662440588,-73.96647413020186
305,BK25,Phở Vietnam,Vietnamese Restaurant,Homecrest,40.59866746377794,-73.9584857506665
306,BK25,Wing Hing Seafood Restaurant,Chinese Restaurant,Homecrest,40.59850944116727,-73.95957022162729
307,BK25,"Golden ""Z"" Restaurant",Chinese Restaurant,Homecrest,40.59875836637706,-73.9570096033757
308,BK25,Prince of Pizza,Pizza Place,Homecrest,40.598438,-73.960958
309,BK25,Fuciaana Asian Food & Crystal Grill,Asian Restaurant,Homecrest,40.59637402417453,-73.96109823704106
310,BK25,Popeyes Louisiana Kitchen,Fast Food Restaurant,Homecrest,40.598271,-73.960803
311,BK25,Subway,Sandwich Place,Homecrest,40.59635114087639,-73.96147132361331
312,BK25,Dunkin',Donut Shop,Homecrest,40.59789151894969,-73.96088057594983
313,BK25,Moon & Flower House,Café,Homecrest,40.598949,-73.95787
314,BK25,David's Restaurant,Middle Eastern Restaurant,Homecrest,40.604568812275424,-73.96946595663472
315,BK25,Dunkin',Donut Shop,Homecrest,40.60170214544077,-73.97163391113281
316,BK25,La Villita Mexican Restaurant,Mexican Restaurant,Homecrest,40.598712479798415,-73.95841390570061
317,BK25,Coffee Shop - Ave U,Café,Homecrest,40.598034784709185,-73.96357781425837
318,BK25,Gurman,Eastern European Restaurant,Homecrest,40.59846774228635,-73.96136226761297
319,BK25,Posh Tomato,Pizza Place,Homecrest,40.59742503794204,-73.96680925245226
320,BK25,Alice's  Kosher Restaurant,Italian Restaurant,Homecrest,40.59742677697535,-73.96801457076506
321,BK25,Winley,Chinese Restaurant,Homecrest,40.59866593,-73.95939632
322,BK25,Choy Le Chinese Restaraunt,Chinese Restaurant,Homecrest,40.597537,-73.968531
323,BK25,Kowloon Island,Chinese Restaurant,Homecrest,40.59850177746985,-73.95908881859758
324,BK25,Long Wong Bakery,Bakery,Homecrest,40.59862652958638,-73.95889414164755
325,BK25,Yee Kee H.K. Style,Chinese Restaurant,Homecrest,40.59844865954703,-73.95841773230325
326,BK25,Brooklyn Burger Boyz,Fast Food Restaurant,Homecrest,40.60306117865663,-73.96967904556239
327,BK25,Kasai,Steakhouse,Homecrest,40.595214,-73.9613
328,BK25,Good Family Bakery,Bakery,Homecrest,40.59873207666817,-73.95749377359468
329,BK25,J-M Pizza II,Pizza Place,Homecrest,40.598719915760796,-73.95736733164277
330,BK25,Ocean Grocery And Deli,Sandwich Place,Homecrest,40.59450962304656,-73.96352041699804
331,BK25,L & U Cafe,Café,Homecrest,40.598802616522896,-73.95696553752914
332,BK25,Tea For Two,Italian Restaurant,Homecrest,40.604381337493315,-73.96920266286533
333,BK25,Spring Bakery,Bakery,Homecrest,40.59875069156022,-73.95687976663976
334,BK25,Kingsway Bakery Plus,Bakery,Homecrest,40.60433187089718,-73.96950111963265
335,BK25,Slices Brooklyn,Pizza Place,Homecrest,40.604867794966836,-73.96870332070132
336,BK26,Bread Plus Bakery,Bakery,Gravesend,40.58579776021772,-73.98354093717562
337,BK26,Knapp Pizza II,Pizza Place,Gravesend,40.59026202538016,-73.97320570458155
338,BK26,La Casa Bella,Italian Restaurant,Gravesend,40.59057045120435,-73.99166555672711
339,BK26,Cropsey Bagels And Deli,Bagel Shop,Gravesend,40.58608077117313,-73.98795835613261
340,BK26,The Original John's Deli,Sandwich Place,Gravesend,40.59705498811431,-73.985378443705
341,BK26,Totonno's Pizzeria Napolitano,Pizza Place,Gravesend,40.579036921346734,-73.98397048627801
342,BK26,SUBWAY,Sandwich Place,Gravesend,40.58760610793785,-73.98363096716699
343,BK26,Cropsey Restaurant & Pizzeria,Pizza Place,Gravesend,40.58693136604643,-73.98999372466072
344,BK26,Chipotle Mexican Grill,Mexican Restaurant,Gravesend,40.583302456298604,-73.9867754624425
345,BK26,John's Deli,Deli / Bodega,Gravesend,40.58806342112747,-73.98375029734292
346,BK26,Gargiulo's Restaurant,Italian Restaurant,Gravesend,40.5766119224701,-73.98217469192599
347,BK26,Orange Grill Brooklyn,BBQ Joint,Gravesend,40.591168641816445,-73.99205317040891
348,BK26,Hunan Cottage,Chinese Restaurant,Gravesend,40.590388010411694,-73.97202534209248
349,BK26,Joe's of Avenue U,Italian Restaurant,Gravesend,40.596970812269824,-73.9736772701698
350,BK26,Bake City Bagels,Bagel Shop,Gravesend,40.59063496498828,-73.96972151250385
351,BK26,Nuccios Bakery,Bakery,Gravesend,40.59686348860613,-73.97451511824467
352,BK26,Cuccio's Bakery,Bakery,Gravesend,40.59035417975102,-73.97125914448723
353,BK26,Parkview Diner,Diner,Gravesend,40.5834206120946,-73.98628844949978
354,BK26,Wood Spoon,Turkish Restaurant,Gravesend,40.590706,-73.968878
355,BK26,Hana Sushi,Sushi Restaurant,Gravesend,40.57949324706843,-73.97408615611155
356,BK26,Dunkin',Donut Shop,Gravesend,40.596808421152225,-73.97669432055227
357,BK26,Bagels and Beyond,Bagel Shop,Gravesend,40.59023789662891,-73.97334620859483
358,BK26,Ciccio's,Pizza Place,Gravesend,40.59667201492687,-73.97634043335019
359,BK26,Dunkin',Donut Shop,Gravesend,40.5904302298898,-73.97279695461367
360,BK26,Little Caesars Pizza,Pizza Place,Gravesend,40.593131,-73.979151
361,BK26,Papa John's Pizza,Pizza Place,Gravesend,40.57897298061901,-73.98234240657666
362,BK26,Pizza On The Run,Pizza Place,Gravesend,40.57664211269336,-73.98155117824963
363,BK26,Subway,Sandwich Place,Gravesend,40.59720798905349,-73.9854814307759
364,BK26,Elegante Pastry Shop,Bakery,Gravesend,40.59649470791817,-73.97816561754584
365,BK26,Domino's Pizza,Pizza Place,Gravesend,40.57890198538393,-73.98014187812805
366,BK26,Papa John's Pizza,Pizza Place,Gravesend,40.596748555126595,-73.97705042270184
367,BK26,Milk Farm Deli & Grocery,Deli / Bodega,Gravesend,40.58665602436687,-73.98358545691711
368,BK26,First Cook,Chinese Restaurant,Gravesend,40.591102375467116,-73.98371171770367
369,BK26,Dunkin',Donut Shop,Gravesend,40.5959597,-73.9843669
370,BK26,Taste Of China,Chinese Restaurant,Gravesend,40.59299084000925,-73.98147344600336
371,BK26,Zheng China Kitchen,Chinese Restaurant,Gravesend,40.59201,-73.977453
372,BK26,Kennedy Fried Chicken & Pizza,Pizza Place,Gravesend,40.59250831604004,-73.97802293300629
373,BK26,Tommy's,Breakfast Spot,Gravesend,40.588659507585646,-73.98825131174901
374,BK26,Cropsey Bagels,Bagel Shop,Gravesend,40.58593,-73.98772
375,BK26,Orion Palace,Restaurant,Gravesend,40.58979868013057,-73.97412653621146
376,BK26,Sushi Avenue. X,Japanese Restaurant,Gravesend,40.59038241515936,-73.97381721193798
377,BK26,Golden Bell,Deli / Bodega,Gravesend,40.59026598930359,-73.97368311882019
378,BK26,Leo's pizza,Pizza Place,Gravesend,40.58224363107585,-73.98102004932969
379,BK26,Banner Smoked Fish,Food,Gravesend,40.582401,-73.983597
380,BK26,El Mixteco Bar & Restaurant,Restaurant,Gravesend,40.59466871,-73.98170072
381,BK26,Mamma Mia Pizzeria & Italian Restaurant,Pizza Place,Gravesend,40.58795765430301,-73.98968605366133
382,BK26,Kings,Chinese Restaurant,Gravesend,40.59021247737314,-73.97349580414348
383,BK26,Retro 50 Diner,Food,Gravesend,40.583199,-73.986254
384,BK26,Burger King,Fast Food Restaurant,Gravesend,40.58315042452364,-73.98658535793827
385,BK26,Famous Chinese,Asian Restaurant,Gravesend,40.590223851256084,-73.97336379721524
386,BK26,One Stop Express Deli Grosery,Deli / Bodega,Gravesend,40.5870333481294,-73.98976065994738
387,BK26,Memories Cafe,Café,Gravesend,40.592721324396464,-73.98808488099294
388,BK26,Bagel Shop,Bagel Shop,Gravesend,40.58701493435839,-73.99008360568854
389,BK26,Avalon Pizza,Italian Restaurant,Gravesend,40.59269314327608,-73.9883660914967
390,BK26,Empire Taco China,Chinese Restaurant,Gravesend,40.5870716,-73.99023086666666
391,BK26,Dunkin',Donut Shop,Gravesend,40.58048217671372,-73.98010177430896
392,BK26,Aliza's Pizza,Pizza Place,Gravesend,40.58297146666666,-73.97467716666667
393,BK26,Pete's Family Restaurant,Diner,Gravesend,40.59034325431871,-73.97175100960884
394,BK26,Doroj's Fried Chicken & Pizza Inc.,Deli / Bodega,Gravesend,40.5958576612131,-73.98372319595289
395,BK26,Paradise Caterers,Restaurant,Gravesend,40.5960980747067,-73.9825064977203
396,BK26,Manny's Cafe Family Restaurant,Café,Gravesend,40.590455,-73.971567
397,BK26,New Double Happiness Inc,Cantonese Restaurant,Gravesend,40.59598020168628,-73.98392659235734
398,BK26,Johnny's Pizzaria,Pizza Place,Gravesend,40.596244,-73.980022
399,BK26,I Love Dim Sum,Dim Sum Restaurant,Gravesend,40.596352,-73.979874
400,BK26,Tortillas King,Mexican Restaurant,Gravesend,40.59477800995054,-73.98798356563718
401,BK26,U Bo Sing Bakery,Bakery,Gravesend,40.59626705488535,-73.9788965316875
402,BK26,New Jade Flower Open Kitchen Inn,Asian Restaurant,Gravesend,40.590694060454034,-73.9917041265678
403,BK26,Cafe On The Hill,Italian Restaurant,Gravesend,40.596423400334864,-73.9790368080139
404,BK26,McDonald's,Fast Food Restaurant,Gravesend,40.57957445081341,-73.97507719695568
405,BK26,Pals Hero Shop,Sandwich Place,Gravesend,40.58047,-73.98549
406,BK26,L&D Luncheonette,Breakfast Spot,Gravesend,40.5965423759995,-73.97788641776656
407,BK26,Giovanni Italian Restaurant,Italian Restaurant,Gravesend,40.59648,-73.976948
408,BK26,Subway at Stillwell Station,Sandwich Place,Gravesend,40.57704472935803,-73.98161917636325
409,BK26,McDonald's,Fast Food Restaurant,Gravesend,40.577185,-73.9817862
410,BK26,West 12th Grocery,Deli / Bodega,Gravesend,40.57934345870011,-73.97908018819395
411,BK26,Pop's Restaurant,Breakfast Spot,Gravesend,40.579216494092066,-73.9835223264927
412,BK26,My House Burgers & Shakes,Burger Joint,Gravesend,40.590755,-73.96944
413,BK26,Coney Island Gyro,Falafel Restaurant,Gravesend,40.579050167741954,-73.98514936306759
414,BK26,Bad Boys Pizza,Pizza Place,Gravesend,40.59201927070425,-73.99359997504202
415,BK26,Tasty House,Chinese Restaurant,Gravesend,40.59694247411142,-73.97465516544969
416,BK26,Pizza Park,Pizza Place,Gravesend,40.596835,-73.974292
417,BK26,N&D pizza restaurant,Pizza Place,Gravesend,40.59794089986757,-73.97888874266563
418,BK26,Avenue U Bagel,Deli / Bodega,Gravesend,40.596802,-73.97365
419,BK26,Sam's Deli,Deli / Bodega,Gravesend,40.596874952316284,-73.97353291511536
420,BK26,Kennedy Fried Chicken & Pizza,Fried Chicken Joint,Gravesend,40.57874568083554,-73.98728142014077
421,BK26,Rocco's Famous Pizzeria,Pizza Place,Gravesend,40.57970457610935,-73.9733003445639
422,BK26,Eastern Chinese Restaurant,Chinese Restaurant,Gravesend,40.57967659419273,-73.97264636667441
423,BK26,Eagle Cheese,Italian Restaurant,Gravesend,40.59703894203841,-73.97226756227025
424,BK26,MV Food Corp,Deli / Bodega,Gravesend,40.5778007562677,-73.97632532218057
425,BK26,S&W Deli,Deli / Bodega,Gravesend,40.57708449,-73.9821320772171
426,BK26,Chowtime,Asian Restaurant,Gravesend,40.577053,-73.98185
427,BK26,Alex Deli & Grocery,Taco Place,Gravesend,40.577130245763456,-73.98405032576706
428,BK26,A&T Grocery,Deli / Bodega,Gravesend,40.5769328468635,-73.98153657710093
429,BK26,Mamma Mia Pizzeria,Pizza Place,Gravesend,40.593632821833985,-73.99519536289426
430,BK26,Famous's Rotisserie & Grill,New American Restaurant,Gravesend,40.57681816531952,-73.98357534509887
431,BK26,Coney's Halal Stand,Food Truck,Gravesend,40.58626988901115,-73.9660401406364
432,BK27,Tasty Bagels,Bagel Shop,Bath Beach,40.60846159213572,-74.00465706794076
433,BK27,Em Vietnamese Restaurant,Vietnamese Restaurant,Bath Beach,40.608544070570744,-74.00476505815449
434,BK27,Panino Rustico,Italian Restaurant,Bath Beach,40.61040974446631,-74.00310285413347
435,BK27,Lenny's Pizza,Pizza Place,Bath Beach,40.60490837787233,-73.99871296726626
436,BK27,Fuki Sushi Japanese Restaurant,Japanese Restaurant,Bath Beach,40.60763554919059,-74.00218674324164
437,BK27,Farmers Restaurant,Cantonese Restaurant,Bath Beach,40.608682,-74.005065
438,BK27,Kasumi Sushi & BBQ Restaurant,Japanese Restaurant,Bath Beach,40.606219307900254,-74.00097474094187
439,BK27,New Ruans,Chinese Restaurant,Bath Beach,40.60513670431751,-73.99902556161967
440,BK27,Lazzat Restaurant,Restaurant,Bath Beach,40.60161865426119,-74.00151939557935
441,BK27,Tous Les Jour,Bakery,Bath Beach,40.60435768510481,-73.99765735970983
442,BK27,Chris' Restaurant,Eastern European Restaurant,Bath Beach,40.60629224425881,-74.00110128414389
443,BK27,Casa Edesia Pizza and Grill,Italian Restaurant,Bath Beach,40.600029694718316,-74.0025917316845
444,BK27,King's Kitchen,Cantonese Restaurant,Bath Beach,40.603843670696406,-73.99695955432104
445,BK27,Outback Steakhouse,Steakhouse,Bath Beach,40.611629933589526,-74.00938709119808
446,BK27,Liu's Shanghai Inc.,Shanghai Restaurant,Bath Beach,40.6027507464347,-74.00388868642978
447,BK27,Shiki Japanese Hibachi,Japanese Restaurant,Bath Beach,40.60639266204863,-74.00096779011817
448,BK27,Pizza Den,Pizza Place,Bath Beach,40.60734938457182,-74.00244634806536
449,BK27,Subway Sandwich,Sandwich Place,Bath Beach,40.60633664092211,-74.00117445934829
450,BK27,La granja,Peruvian Restaurant,Bath Beach,40.60217926376366,-74.00294916040534
451,BK27,Tommaso's,Italian Restaurant,Bath Beach,40.61156137032117,-74.01196916160002
452,BK27,Pino's Ristorante,Italian Restaurant,Bath Beach,40.60095549134201,-74.00080555696856
453,BK27,Koo Koo Chicken,Malay Restaurant,Bath Beach,40.60863198884503,-74.0050069783472
454,BK27,Healthalicious,American Restaurant,Bath Beach,40.60494514330043,-73.99888516588128
455,BK27,Samuri Fusion Sushi,Sushi Restaurant,Bath Beach,40.60849896239916,-74.00470886471695
456,BK27,Ichi Sushi,Japanese Restaurant,Bath Beach,40.60404941998062,-73.99741244318324
457,BK27,Dunkin',Donut Shop,Bath Beach,40.61106859534181,-74.00939522577767
458,BK27,Dunkin',Donut Shop,Bath Beach,40.60595241110425,-73.9969858543112
459,BK27,18 Hipot,Hotpot Restaurant,Bath Beach,40.60924053660791,-74.00020677029487
460,BK27,Bath Beach Diner,Diner,Bath Beach,40.60084932989763,-74.00078836993349
461,BK27,Papa John's Pizza,Pizza Place,Bath Beach,40.6090990032277,-74.006072244792
